timestamp,NO2_GM,C2H5OH_GM,VOC_GM,CO_GM,CO_MiCS,C2H5OH_MiCS,VOC_MiCS
23.5,0.949,0.68,0.372,0.072,2.087,1.289,0.578
23.75,0.949,0.68,0.372,0.072,2.087,1.289,0.578
24.0,0.949,0.679,0.372,0.073,2.087,1.289,0.578
24.25,0.949,0.68,0.372,0.072,2.087,1.289,0.578
24.5,0.949,0.681,0.373,0.073,2.087,1.289,0.578
24.75,0.949,0.68,0.373,0.072,2.087,1.289,0.578
25.0,0.949,0.68,0.373,0.072,2.087,1.289,0.578
25.25,0.949,0.68,0.374,0.073,2.087,1.289,0.578
25.5,0.949,0.68,0.374,0.073,2.184,1.367,0.609
25.75,0.949,0.68,0.374,0.073,2.119,1.315,0.588
26.0,0.949,0.68,0.375,0.073,2.119,1.315,0.588
26.25,0.949,0.68,0.375,0.073,2.119,1.315,0.588
26.5,0.949,0.68,0.375,0.073,2.119,1.315,0.588
26.75,0.948,0.681,0.375,0.073,2.119,1.315,0.588
27.0,0.949,0.68,0.376,0.073,2.087,1.289,0.578
27.25,0.949,0.68,0.377,0.073,2.119,1.315,0.588
27.5,0.949,0.68,0.377,0.073,2.119,1.315,0.588
27.75,0.949,0.681,0.378,0.073,2.119,1.315,0.588
28.0,0.949,0.681,0.378,0.073,2.119,1.315,0.588
28.25,0.949,0.68,0.379,0.073,2.119,1.315,0.588
28.5,0.949,0.681,0.379,0.073,2.119,1.315,0.588
28.75,0.949,0.681,0.38,0.074,2.119,1.315,0.588
29.0,0.949,0.681,0.38,0.074,2.151,1.341,0.598
29.25,0.949,0.681,0.38,0.074,2.151,1.341,0.598
29.5,0.949,0.681,0.38,0.073,2.151,1.341,0.598
29.75,0.949,0.68,0.381,0.074,2.151,1.341,0.598
30.0,0.949,0.681,0.381,0.074,2.151,1.341,0.598
30.25,0.95,0.681,0.381,0.074,2.151,1.341,0.598
30.5,0.949,0.681,0.381,0.073,2.151,1.341,0.598
30.75,0.949,0.681,0.382,0.073,2.216,1.394,0.619
31.0,0.949,0.681,0.384,0.074,2.151,1.341,0.598
31.25,0.949,0.681,0.384,0.074,2.151,1.341,0.598
31.5,0.949,0.681,0.385,0.073,2.151,1.341,0.598
31.75,0.949,0.681,0.384,0.074,2.151,1.341,0.598
32.0,0.949,0.681,0.384,0.073,2.184,1.367,0.609
32.25,0.95,0.681,0.385,0.074,2.216,1.394,0.619
32.5,0.949,0.681,0.385,0.074,2.184,1.367,0.609
32.75,0.949,0.681,0.385,0.073,2.184,1.367,0.609
33.0,0.949,0.681,0.385,0.073,2.087,1.289,0.578
33.25,0.949,0.681,0.386,0.074,2.184,1.367,0.609
33.5,0.949,0.681,0.386,0.074,2.184,1.367,0.609
33.75,0.95,0.681,0.387,0.074,2.184,1.367,0.609
34.0,0.95,0.681,0.387,0.073,2.184,1.367,0.609
34.25,0.949,0.682,0.388,0.074,2.151,1.341,0.598
34.5,0.949,0.681,0.388,0.074,2.184,1.367,0.609
34.75,0.949,0.681,0.388,0.074,2.184,1.367,0.609
35.0,0.949,0.682,0.388,0.073,2.184,1.367,0.609
35.25,0.949,0.682,0.388,0.074,2.216,1.394,0.619
35.5,0.949,0.682,0.389,0.074,2.184,1.367,0.609
35.75,0.95,0.681,0.388,0.074,2.184,1.367,0.609
36.0,0.95,0.681,0.388,0.073,2.184,1.367,0.609
36.25,0.949,0.681,0.389,0.074,2.184,1.367,0.609
36.5,0.949,0.681,0.389,0.074,2.184,1.367,0.609
36.75,0.949,0.682,0.389,0.074,2.184,1.367,0.609
37.0,0.949,0.681,0.39,0.074,2.216,1.394,0.619
37.25,0.95,0.681,0.39,0.074,2.216,1.394,0.619
37.5,0.949,0.681,0.39,0.074,2.216,1.394,0.619
37.75,0.949,0.681,0.391,0.074,2.216,1.394,0.619
38.0,0.949,0.681,0.391,0.074,2.216,1.394,0.619
38.25,0.949,0.681,0.391,0.074,2.216,1.394,0.619
38.5,0.949,0.681,0.391,0.074,2.216,1.394,0.619
38.75,0.949,0.682,0.392,0.074,2.216,1.394,0.619
39.0,0.95,0.681,0.392,0.074,2.216,1.394,0.619
39.25,0.949,0.681,0.393,0.073,2.216,1.394,0.619
39.5,0.949,0.682,0.393,0.074,2.216,1.394,0.619
39.75,0.949,0.681,0.393,0.074,2.248,1.42,0.629
40.0,0.95,0.681,0.394,0.074,2.216,1.394,0.619
40.25,0.95,0.681,0.393,0.074,2.248,1.42,0.629
40.5,0.95,0.682,0.394,0.074,2.248,1.42,0.629
40.75,0.949,0.681,0.394,0.074,2.248,1.42,0.629
41.0,0.95,0.681,0.394,0.075,2.216,1.394,0.619
41.25,0.949,0.682,0.394,0.074,2.216,1.394,0.619
41.5,0.949,0.682,0.396,0.074,2.248,1.42,0.629
41.75,0.949,0.682,0.396,0.074,2.314,1.475,0.65
42.0,0.95,0.682,0.395,0.074,2.216,1.394,0.619
42.25,0.95,0.682,0.396,0.074,2.248,1.42,0.629
42.5,0.949,0.682,0.396,0.074,2.216,1.394,0.619
42.75,0.95,0.682,0.397,0.074,2.248,1.42,0.629
43.0,0.949,0.681,0.396,0.075,2.248,1.42,0.629
43.25,0.949,0.682,0.397,0.074,2.248,1.42,0.629
43.5,0.95,0.681,0.396,0.074,2.248,1.42,0.629
43.75,0.949,0.682,0.397,0.075,2.248,1.42,0.629
44.0,0.949,0.682,0.397,0.074,2.248,1.42,0.629
44.25,0.95,0.682,0.398,0.074,2.248,1.42,0.629
44.5,0.949,0.682,0.398,0.075,2.248,1.42,0.629
44.75,0.949,0.681,0.398,0.074,2.248,1.42,0.629
45.0,0.95,0.681,0.398,0.075,2.248,1.42,0.629
45.25,0.95,0.682,0.398,0.074,2.248,1.42,0.629
45.5,0.95,0.682,0.399,0.075,2.248,1.42,0.629
45.75,0.95,0.683,0.399,0.074,2.248,1.42,0.629
46.0,0.95,0.682,0.399,0.074,2.248,1.42,0.629
46.25,0.95,0.682,0.399,0.075,2.248,1.42,0.629
46.5,0.95,0.682,0.401,0.075,2.281,1.447,0.64
46.75,0.95,0.682,0.4,0.075,2.281,1.447,0.64
47.0,0.95,0.682,0.401,0.075,2.248,1.42,0.629
47.25,0.949,0.682,0.4,0.075,2.248,1.42,0.629
47.5,0.95,0.682,0.4,0.075,2.248,1.42,0.629
47.75,0.949,0.682,0.401,0.075,2.281,1.447,0.64
48.0,0.95,0.682,0.401,0.075,2.248,1.42,0.629
48.25,0.95,0.682,0.401,0.075,2.281,1.447,0.64
48.5,0.95,0.682,0.401,0.075,2.248,1.42,0.629
48.75,0.95,0.682,0.402,0.075,2.248,1.42,0.629
49.0,0.951,0.682,0.402,0.075,2.248,1.42,0.629
49.25,0.95,0.682,0.402,0.075,2.281,1.447,0.64
49.5,0.95,0.682,0.402,0.075,2.248,1.42,0.629
49.75,0.95,0.682,0.403,0.075,2.281,1.447,0.64
50.0,0.95,0.682,0.404,0.075,2.281,1.447,0.64
50.25,0.95,0.682,0.402,0.075,2.281,1.447,0.64
50.5,0.95,0.682,0.404,0.074,2.281,1.447,0.64
50.75,0.95,0.682,0.404,0.075,2.281,1.447,0.64
51.0,0.95,0.682,0.404,0.075,2.281,1.447,0.64
51.25,0.949,0.682,0.404,0.075,2.281,1.447,0.64
51.5,0.95,0.682,0.404,0.075,2.281,1.447,0.64
51.75,0.949,0.682,0.404,0.075,2.281,1.447,0.64
52.0,0.95,0.682,0.405,0.075,2.281,1.447,0.64
52.25,0.95,0.682,0.405,0.076,2.281,1.447,0.64
52.5,0.95,0.682,0.405,0.076,2.314,1.475,0.65
52.75,0.95,0.682,0.405,0.075,2.281,1.447,0.64
53.0,0.949,0.682,0.405,0.075,2.314,1.475,0.65
53.25,0.95,0.682,0.405,0.075,2.281,1.447,0.64
53.5,0.95,0.682,0.405,0.075,2.281,1.447,0.64
53.75,0.95,0.682,0.406,0.075,2.314,1.475,0.65
54.0,0.95,0.682,0.406,0.075,2.281,1.447,0.64
54.25,0.95,0.682,0.405,0.075,2.314,1.475,0.65
54.5,0.95,0.683,0.406,0.075,2.314,1.475,0.65
54.75,0.95,0.682,0.407,0.075,2.314,1.475,0.65
55.0,0.951,0.682,0.406,0.075,2.314,1.475,0.65
55.25,0.95,0.683,0.407,0.075,2.314,1.475,0.65
55.5,0.95,0.682,0.407,0.075,2.314,1.475,0.65
55.75,0.95,0.682,0.407,0.075,2.314,1.475,0.65
56.0,0.95,0.683,0.407,0.075,2.314,1.475,0.65
56.25,0.95,0.682,0.407,0.076,2.314,1.475,0.65
56.5,0.95,0.683,0.408,0.075,2.314,1.475,0.65
56.75,0.951,0.683,0.408,0.075,2.314,1.475,0.65
57.0,0.95,0.682,0.408,0.075,2.314,1.475,0.65
57.25,0.951,0.682,0.407,0.076,2.314,1.475,0.65
57.5,0.95,0.683,0.409,0.076,2.314,1.475,0.65
57.75,0.95,0.683,0.409,0.075,2.314,1.475,0.65
58.0,0.95,0.683,0.409,0.075,2.314,1.475,0.65
58.25,0.95,0.683,0.41,0.075,2.314,1.475,0.65
58.5,0.951,0.683,0.41,0.076,2.314,1.475,0.65
58.75,0.95,0.684,0.41,0.076,2.314,1.475,0.65
59.0,0.95,0.683,0.41,0.076,2.38,1.53,0.671
59.25,0.95,0.683,0.41,0.075,2.314,1.475,0.65
59.5,0.95,0.683,0.41,0.075,2.314,1.475,0.65
59.75,0.95,0.683,0.41,0.075,2.347,1.502,0.66
60.0,0.949,0.683,0.41,0.075,2.314,1.475,0.65
60.25,0.95,0.682,0.41,0.075,2.347,1.502,0.66
60.5,0.95,0.683,0.411,0.075,2.413,1.558,0.682
60.75,0.95,0.683,0.412,0.075,2.347,1.502,0.66
61.0,0.95,0.683,0.412,0.075,2.347,1.502,0.66
61.25,0.95,0.683,0.411,0.076,2.347,1.502,0.66
61.5,0.949,0.682,0.411,0.075,2.314,1.475,0.65
61.75,0.95,0.683,0.411,0.075,2.347,1.502,0.66
62.0,0.95,0.683,0.412,0.076,2.347,1.502,0.66
62.25,0.95,0.683,0.412,0.075,2.347,1.502,0.66
62.5,0.95,0.683,0.412,0.075,2.347,1.502,0.66
62.75,0.95,0.684,0.412,0.075,2.347,1.502,0.66
63.0,0.95,0.683,0.412,0.075,2.347,1.502,0.66
63.25,0.95,0.684,0.412,0.075,2.38,1.53,0.671
63.5,0.951,0.683,0.412,0.075,2.347,1.502,0.66
63.75,0.95,0.684,0.413,0.075,2.347,1.502,0.66
64.0,0.951,0.683,0.413,0.075,2.347,1.502,0.66
64.25,0.949,0.683,0.413,0.076,2.347,1.502,0.66
64.5,0.951,0.683,0.414,0.075,2.347,1.502,0.66
64.75,0.95,0.683,0.414,0.076,2.347,1.502,0.66
65.0,0.951,0.684,0.414,0.076,2.347,1.502,0.66
65.25,0.95,0.683,0.414,0.076,2.347,1.502,0.66
65.5,0.95,0.683,0.414,0.076,2.38,1.53,0.671
65.75,0.95,0.684,0.415,0.076,2.347,1.502,0.66
66.0,0.95,0.683,0.414,0.075,2.347,1.502,0.66
66.25,0.95,0.684,0.414,0.076,2.413,1.558,0.682
66.5,0.95,0.684,0.415,0.075,2.347,1.502,0.66
66.75,0.95,0.683,0.415,0.076,2.347,1.502,0.66
67.0,0.951,0.684,0.416,0.076,2.38,1.53,0.671
67.25,0.951,0.684,0.415,0.077,2.347,1.502,0.66
67.5,0.95,0.683,0.416,0.076,2.38,1.53,0.671
67.75,0.95,0.683,0.416,0.076,2.347,1.502,0.66
68.0,0.95,0.683,0.416,0.076,2.413,1.558,0.682
68.25,0.95,0.683,0.416,0.076,2.38,1.53,0.671
68.5,0.95,0.684,0.416,0.076,2.38,1.53,0.671
68.75,0.95,0.683,0.416,0.076,2.38,1.53,0.671
69.0,0.951,0.684,0.417,0.076,2.347,1.502,0.66
69.25,0.95,0.684,0.417,0.076,2.38,1.53,0.671
69.5,0.95,0.684,0.417,0.076,2.38,1.53,0.671
69.75,0.95,0.684,0.416,0.076,2.38,1.53,0.671
70.0,0.95,0.683,0.416,0.076,2.347,1.502,0.66
70.25,0.951,0.684,0.416,0.075,2.347,1.502,0.66
70.5,0.95,0.683,0.417,0.075,2.347,1.502,0.66
70.75,0.951,0.683,0.416,0.075,2.347,1.502,0.66
71.0,0.95,0.685,0.417,0.075,2.347,1.502,0.66
71.25,0.949,0.684,0.416,0.076,2.314,1.475,0.65
71.5,0.95,0.684,0.416,0.075,2.281,1.447,0.64
71.75,0.95,0.683,0.415,0.074,2.281,1.447,0.64
72.0,0.95,0.684,0.414,0.074,2.216,1.394,0.619
72.25,0.949,0.684,0.413,0.074,2.184,1.367,0.609
72.5,0.949,0.684,0.412,0.074,2.184,1.367,0.609
72.75,0.948,0.684,0.41,0.073,2.184,1.367,0.609
73.0,0.949,0.684,0.409,0.073,2.151,1.341,0.598
73.25,0.948,0.683,0.408,0.073,2.119,1.315,0.588
73.5,0.949,0.684,0.407,0.072,2.087,1.289,0.578
73.75,0.948,0.684,0.406,0.071,2.056,1.263,0.568
74.0,0.948,0.684,0.405,0.07,2.024,1.238,0.558
74.25,0.947,0.684,0.404,0.071,2.024,1.238,0.558
74.5,0.949,0.684,0.404,0.071,2.024,1.238,0.558
74.75,0.948,0.684,0.403,0.07,2.024,1.238,0.558
75.0,0.948,0.684,0.402,0.069,2.056,1.263,0.568
75.25,0.948,0.684,0.401,0.07,2.056,1.263,0.568
75.5,0.948,0.683,0.4,0.07,2.024,1.238,0.558
75.75,0.947,0.683,0.399,0.069,1.961,1.188,0.539
76.0,0.948,0.683,0.399,0.07,1.961,1.188,0.539
76.25,0.948,0.683,0.399,0.07,1.93,1.163,0.529
76.5,0.947,0.683,0.398,0.069,1.961,1.188,0.539
76.75,0.947,0.683,0.397,0.07,1.961,1.188,0.539
77.0,0.947,0.684,0.397,0.069,1.93,1.163,0.529
77.25,0.947,0.683,0.396,0.069,1.93,1.163,0.529
77.5,0.947,0.683,0.395,0.069,1.899,1.139,0.52
77.75,0.946,0.683,0.394,0.069,1.93,1.163,0.529
78.0,0.946,0.682,0.392,0.069,1.899,1.139,0.52
78.25,0.945,0.683,0.392,0.068,1.868,1.115,0.51
78.5,0.946,0.683,0.39,0.067,1.868,1.115,0.51
78.75,0.946,0.684,0.39,0.067,1.868,1.115,0.51
79.0,0.945,0.682,0.388,0.067,1.868,1.115,0.51
79.25,0.945,0.683,0.388,0.067,1.868,1.115,0.51
79.5,0.945,0.683,0.388,0.067,1.868,1.115,0.51
79.75,0.946,0.683,0.386,0.066,1.868,1.115,0.51
80.0,0.945,0.682,0.385,0.066,1.899,1.139,0.52
80.25,0.946,0.683,0.384,0.066,1.899,1.139,0.52
80.5,0.946,0.683,0.384,0.066,1.899,1.139,0.52
80.75,0.946,0.682,0.384,0.066,1.868,1.115,0.51
81.0,0.946,0.683,0.382,0.066,1.899,1.139,0.52
81.25,0.945,0.682,0.382,0.066,1.868,1.115,0.51
81.5,0.946,0.684,0.382,0.066,1.837,1.091,0.5
81.75,0.946,0.682,0.381,0.066,1.868,1.115,0.51
82.0,0.945,0.682,0.38,0.066,1.868,1.115,0.51
82.25,0.946,0.683,0.379,0.066,1.837,1.091,0.5
82.5,0.946,0.682,0.377,0.066,1.837,1.091,0.5
82.75,0.945,0.683,0.377,0.066,1.837,1.091,0.5
83.0,0.945,0.682,0.375,0.065,1.837,1.091,0.5
83.25,0.945,0.682,0.374,0.065,1.837,1.091,0.5
83.5,0.944,0.682,0.374,0.064,1.806,1.067,0.491
83.75,0.944,0.682,0.373,0.064,1.868,1.115,0.51
84.0,0.943,0.682,0.372,0.064,1.899,1.139,0.52
84.25,0.944,0.683,0.37,0.064,1.93,1.163,0.529
84.5,0.943,0.683,0.369,0.063,1.93,1.163,0.529
84.75,0.943,0.682,0.367,0.063,1.899,1.139,0.52
85.0,0.945,0.682,0.366,0.063,1.868,1.115,0.51
85.25,0.944,0.683,0.366,0.063,1.806,1.067,0.491
85.5,0.944,0.683,0.365,0.063,1.776,1.043,0.482
85.75,0.945,0.682,0.364,0.062,1.746,1.02,0.472
86.0,0.945,0.682,0.364,0.063,1.715,0.997,0.463
86.25,0.946,0.682,0.362,0.063,1.715,0.997,0.463
86.5,0.945,0.682,0.362,0.063,1.715,0.997,0.463
86.75,0.944,0.682,0.361,0.063,1.746,1.02,0.472
87.0,0.945,0.683,0.36,0.062,1.746,1.02,0.472
87.25,0.944,0.683,0.359,0.063,1.746,1.02,0.472
87.5,0.945,0.683,0.358,0.062,1.746,1.02,0.472
87.75,0.944,0.682,0.356,0.062,1.746,1.02,0.472
88.0,0.943,0.682,0.356,0.062,1.685,0.974,0.454
88.25,0.944,0.682,0.355,0.062,1.685,0.974,0.454
88.5,0.943,0.683,0.354,0.062,1.685,0.974,0.454
88.75,0.943,0.682,0.353,0.061,1.685,0.974,0.454
89.0,0.943,0.682,0.352,0.062,1.685,0.974,0.454
89.25,0.942,0.682,0.351,0.062,1.715,0.997,0.463
89.5,0.943,0.682,0.35,0.061,1.715,0.997,0.463
89.75,0.943,0.682,0.349,0.061,1.715,0.997,0.463
90.0,0.943,0.682,0.349,0.06,1.715,0.997,0.463
90.25,0.943,0.682,0.348,0.06,1.746,1.02,0.472
90.5,0.941,0.681,0.346,0.061,1.715,0.997,0.463
90.75,0.941,0.682,0.346,0.06,1.715,0.997,0.463
91.0,0.942,0.682,0.345,0.06,1.715,0.997,0.463
91.25,0.942,0.682,0.344,0.06,1.746,1.02,0.472
91.5,0.943,0.681,0.343,0.06,1.746,1.02,0.472
91.75,0.943,0.682,0.342,0.06,1.776,1.043,0.482
92.0,0.942,0.682,0.342,0.06,1.776,1.043,0.482
92.25,0.941,0.681,0.341,0.06,1.776,1.043,0.482
92.5,0.943,0.682,0.34,0.06,1.776,1.043,0.482
92.75,0.942,0.681,0.34,0.059,1.806,1.067,0.491
93.0,0.942,0.681,0.337,0.06,1.868,1.115,0.51
93.25,0.944,0.682,0.337,0.06,1.746,1.02,0.472
93.5,0.943,0.681,0.336,0.059,1.746,1.02,0.472
93.75,0.943,0.681,0.336,0.06,1.715,0.997,0.463
94.0,0.942,0.681,0.335,0.06,1.685,0.974,0.454
94.25,0.943,0.681,0.335,0.06,1.685,0.974,0.454
94.5,0.943,0.681,0.334,0.06,1.806,1.067,0.491
94.75,0.943,0.681,0.334,0.061,1.685,0.974,0.454
95.0,0.943,0.681,0.333,0.061,1.655,0.952,0.445
95.25,0.942,0.681,0.333,0.061,1.655,0.952,0.445
95.5,0.942,0.681,0.333,0.061,1.625,0.929,0.436
95.75,0.942,0.682,0.331,0.06,1.715,0.997,0.463
96.0,0.942,0.682,0.33,0.061,1.655,0.952,0.445
96.25,0.942,0.681,0.33,0.06,1.685,0.974,0.454
96.5,0.942,0.681,0.33,0.06,1.685,0.974,0.454
96.75,0.941,0.681,0.329,0.06,1.715,0.997,0.463
97.0,0.941,0.681,0.329,0.061,1.746,1.02,0.472
97.25,0.941,0.681,0.328,0.06,1.746,1.02,0.472
97.5,0.941,0.681,0.328,0.061,1.746,1.02,0.472
97.75,0.941,0.681,0.327,0.06,1.746,1.02,0.472
98.0,0.941,0.681,0.327,0.06,1.776,1.043,0.482
98.25,0.942,0.681,0.326,0.06,1.776,1.043,0.482
98.5,0.942,0.681,0.325,0.06,1.776,1.043,0.482
98.75,0.942,0.681,0.325,0.06,1.776,1.043,0.482
99.0,0.941,0.681,0.324,0.059,1.715,0.997,0.463
99.25,0.942,0.681,0.324,0.059,1.685,0.974,0.454
99.5,0.942,0.681,0.322,0.059,1.655,0.952,0.445
99.75,0.942,0.68,0.322,0.059,1.625,0.929,0.436
100.0,0.941,0.68,0.322,0.059,1.625,0.929,0.436
100.25,0.941,0.68,0.321,0.059,1.596,0.907,0.427
100.5,0.942,0.68,0.32,0.058,1.625,0.929,0.436
100.75,0.941,0.681,0.32,0.059,1.566,0.885,0.418
101.0,0.941,0.681,0.32,0.058,1.566,0.885,0.418
101.25,0.941,0.68,0.317,0.058,1.566,0.885,0.418
101.5,0.941,0.679,0.317,0.058,1.537,0.864,0.409
101.75,0.941,0.68,0.317,0.058,1.566,0.885,0.418
102.0,0.94,0.681,0.316,0.058,1.566,0.885,0.418
102.25,0.941,0.681,0.316,0.058,1.566,0.885,0.418
102.5,0.94,0.68,0.314,0.058,1.596,0.907,0.427
102.75,0.94,0.68,0.314,0.057,1.625,0.929,0.436
103.0,0.941,0.68,0.314,0.058,1.655,0.952,0.445
103.25,0.942,0.679,0.314,0.058,1.685,0.974,0.454
103.5,0.941,0.679,0.313,0.058,1.715,0.997,0.463
103.75,0.941,0.679,0.313,0.058,1.715,0.997,0.463
104.0,0.941,0.68,0.312,0.058,1.776,1.043,0.482
104.25,0.942,0.679,0.311,0.058,1.776,1.043,0.482
104.5,0.941,0.68,0.31,0.057,1.746,1.02,0.472
104.75,0.942,0.681,0.31,0.058,1.776,1.043,0.482
105.0,0.942,0.68,0.31,0.057,1.746,1.02,0.472
105.25,0.942,0.679,0.31,0.058,1.746,1.02,0.472
105.5,0.941,0.679,0.31,0.057,1.746,1.02,0.472
105.75,0.942,0.679,0.31,0.057,1.715,0.997,0.463
106.0,0.943,0.68,0.31,0.057,1.715,0.997,0.463
106.25,0.943,0.68,0.31,0.058,1.685,0.974,0.454
106.5,0.942,0.679,0.309,0.058,1.806,1.067,0.491
106.75,0.941,0.68,0.308,0.059,1.655,0.952,0.445
107.0,0.942,0.679,0.308,0.058,1.625,0.929,0.436
107.25,0.941,0.679,0.308,0.058,1.625,0.929,0.436
107.5,0.941,0.679,0.308,0.058,1.596,0.907,0.427
107.75,0.941,0.679,0.308,0.057,1.596,0.907,0.427
108.0,0.94,0.679,0.307,0.058,1.625,0.929,0.436
