timestamp,NO2_GM,C2H5OH_GM,VOC_GM,CO_GM,CO_MiCS,C2H5OH_MiCS,VOC_MiCS
42.75,0.925,0.694,0.613,0.093,3.178,2.234,0.932
43.0,0.925,0.694,0.614,0.093,3.142,2.201,0.919
43.25,0.925,0.693,0.614,0.093,3.178,2.234,0.932
43.5,0.925,0.694,0.614,0.093,3.178,2.234,0.932
43.75,0.924,0.694,0.614,0.093,3.178,2.234,0.932
44.0,0.925,0.694,0.614,0.092,3.178,2.234,0.932
44.25,0.925,0.694,0.614,0.092,3.178,2.234,0.932
44.5,0.925,0.694,0.614,0.093,3.142,2.201,0.919
44.75,0.925,0.694,0.615,0.093,3.142,2.201,0.919
45.0,0.925,0.694,0.615,0.093,3.178,2.234,0.932
45.25,0.925,0.694,0.615,0.093,3.178,2.234,0.932
45.5,0.925,0.694,0.614,0.093,3.178,2.234,0.932
45.75,0.925,0.694,0.615,0.092,3.178,2.234,0.932
46.0,0.925,0.694,0.614,0.092,3.178,2.234,0.932
46.25,0.925,0.694,0.615,0.093,3.142,2.201,0.919
46.5,0.925,0.694,0.615,0.092,3.178,2.234,0.932
46.75,0.925,0.694,0.615,0.093,3.178,2.234,0.932
47.0,0.925,0.694,0.616,0.093,3.178,2.234,0.932
47.25,0.925,0.694,0.617,0.093,3.178,2.234,0.932
47.5,0.925,0.695,0.616,0.092,3.178,2.234,0.932
47.75,0.925,0.694,0.616,0.093,3.178,2.234,0.932
48.0,0.925,0.694,0.616,0.092,3.178,2.234,0.932
48.25,0.925,0.694,0.617,0.093,3.178,2.234,0.932
48.5,0.925,0.694,0.618,0.092,3.178,2.234,0.932
48.75,0.925,0.693,0.617,0.093,3.178,2.234,0.932
49.0,0.925,0.694,0.617,0.092,3.178,2.234,0.932
49.25,0.925,0.695,0.618,0.092,3.178,2.234,0.932
49.5,0.925,0.694,0.618,0.093,3.178,2.234,0.932
49.75,0.925,0.694,0.618,0.092,3.178,2.234,0.932
50.0,0.924,0.694,0.618,0.093,3.178,2.234,0.932
50.25,0.925,0.694,0.618,0.093,3.178,2.234,0.932
50.5,0.925,0.694,0.618,0.093,3.178,2.234,0.932
50.75,0.925,0.694,0.618,0.092,3.215,2.267,0.944
51.0,0.925,0.694,0.618,0.093,3.178,2.234,0.932
51.25,0.925,0.694,0.62,0.093,3.178,2.234,0.932
51.5,0.925,0.694,0.618,0.093,3.178,2.234,0.932
51.75,0.925,0.694,0.62,0.092,3.178,2.234,0.932
52.0,0.925,0.694,0.62,0.093,3.178,2.234,0.932
52.25,0.925,0.694,0.62,0.093,3.215,2.267,0.944
52.5,0.925,0.694,0.62,0.093,3.178,2.234,0.932
52.75,0.925,0.694,0.62,0.092,3.178,2.234,0.932
53.0,0.925,0.694,0.621,0.093,3.215,2.267,0.944
53.25,0.925,0.694,0.62,0.093,3.178,2.234,0.932
53.5,0.925,0.694,0.62,0.093,3.178,2.234,0.932
53.75,0.925,0.695,0.621,0.093,3.215,2.267,0.944
54.0,0.925,0.694,0.621,0.094,3.178,2.234,0.932
54.25,0.925,0.694,0.621,0.094,3.178,2.234,0.932
54.5,0.925,0.694,0.621,0.092,3.178,2.234,0.932
54.75,0.925,0.695,0.622,0.094,3.178,2.234,0.932
55.0,0.925,0.694,0.621,0.094,3.178,2.234,0.932
55.25,0.925,0.694,0.621,0.094,3.178,2.234,0.932
55.5,0.925,0.695,0.622,0.093,3.178,2.234,0.932
55.75,0.925,0.694,0.622,0.094,3.178,2.234,0.932
56.0,0.925,0.694,0.621,0.093,3.142,2.201,0.919
56.25,0.925,0.694,0.621,0.093,3.178,2.234,0.932
56.5,0.925,0.695,0.622,0.093,3.178,2.234,0.932
56.75,0.926,0.694,0.621,0.093,3.178,2.234,0.932
57.0,0.925,0.694,0.622,0.093,3.215,2.267,0.944
57.25,0.926,0.694,0.622,0.094,3.178,2.234,0.932
57.5,0.925,0.694,0.622,0.093,3.178,2.234,0.932
57.75,0.925,0.694,0.622,0.093,3.178,2.234,0.932
58.0,0.925,0.694,0.622,0.093,3.178,2.234,0.932
58.25,0.926,0.695,0.622,0.094,3.178,2.234,0.932
58.5,0.925,0.694,0.622,0.094,3.178,2.234,0.932
58.75,0.926,0.694,0.623,0.094,3.178,2.234,0.932
59.0,0.925,0.695,0.622,0.094,3.251,2.301,0.956
59.25,0.925,0.694,0.622,0.093,3.288,2.335,0.968
59.5,0.925,0.695,0.622,0.094,3.215,2.267,0.944
59.75,0.925,0.694,0.622,0.093,3.178,2.234,0.932
60.0,0.925,0.695,0.623,0.093,3.215,2.267,0.944
60.25,0.925,0.695,0.623,0.093,3.215,2.267,0.944
60.5,0.925,0.694,0.623,0.093,3.215,2.267,0.944
60.75,0.925,0.694,0.623,0.094,3.251,2.301,0.956
61.0,0.925,0.694,0.623,0.094,3.215,2.267,0.944
61.25,0.926,0.694,0.624,0.094,3.215,2.267,0.944
61.5,0.926,0.695,0.623,0.093,3.288,2.335,0.968
61.75,0.926,0.695,0.624,0.094,3.215,2.267,0.944
62.0,0.926,0.695,0.624,0.094,3.288,2.335,0.968
62.25,0.926,0.695,0.625,0.095,3.215,2.267,0.944
62.5,0.926,0.695,0.625,0.094,3.215,2.267,0.944
62.75,0.925,0.694,0.625,0.094,3.215,2.267,0.944
63.0,0.926,0.695,0.625,0.094,3.215,2.267,0.944
63.25,0.926,0.694,0.625,0.093,3.215,2.267,0.944
63.5,0.925,0.695,0.624,0.093,3.178,2.234,0.932
63.75,0.926,0.694,0.625,0.093,3.142,2.201,0.919
64.0,0.925,0.694,0.626,0.093,3.106,2.168,0.907
64.25,0.925,0.695,0.625,0.093,3.07,2.135,0.896
64.5,0.925,0.695,0.625,0.093,3.034,2.102,0.884
64.75,0.925,0.694,0.625,0.093,2.998,2.07,0.872
65.0,0.926,0.695,0.626,0.093,2.998,2.07,0.872
65.25,0.925,0.695,0.624,0.093,3.034,2.102,0.884
65.5,0.925,0.694,0.625,0.093,2.963,2.038,0.86
65.75,0.925,0.694,0.626,0.093,2.963,2.038,0.86
66.0,0.925,0.694,0.625,0.093,2.963,2.038,0.86
66.25,0.924,0.694,0.625,0.093,2.927,2.006,0.849
66.5,0.924,0.694,0.624,0.093,2.927,2.006,0.849
66.75,0.925,0.695,0.625,0.093,2.927,2.006,0.849
67.0,0.924,0.694,0.624,0.092,2.963,2.038,0.86
67.25,0.924,0.694,0.625,0.092,2.963,2.038,0.86
67.5,0.925,0.694,0.625,0.092,2.963,2.038,0.86
67.75,0.924,0.694,0.624,0.093,2.998,2.07,0.872
68.0,0.925,0.694,0.624,0.093,2.998,2.07,0.872
68.25,0.924,0.694,0.623,0.093,2.998,2.07,0.872
68.5,0.924,0.694,0.623,0.092,2.963,2.038,0.86
68.75,0.924,0.695,0.623,0.092,2.963,2.038,0.86
69.0,0.924,0.695,0.623,0.092,2.998,2.07,0.872
69.25,0.923,0.694,0.622,0.092,2.892,1.974,0.837
69.5,0.924,0.694,0.622,0.092,2.892,1.974,0.837
69.75,0.923,0.694,0.622,0.092,2.857,1.943,0.825
70.0,0.923,0.694,0.623,0.092,2.822,1.912,0.814
70.25,0.923,0.695,0.622,0.092,2.857,1.943,0.825
70.5,0.924,0.694,0.622,0.091,2.822,1.912,0.814
70.75,0.922,0.694,0.621,0.091,2.822,1.912,0.814
71.0,0.923,0.694,0.621,0.091,2.822,1.912,0.814
71.25,0.923,0.694,0.621,0.091,2.787,1.881,0.803
71.5,0.923,0.694,0.62,0.091,2.752,1.851,0.791
71.75,0.922,0.694,0.62,0.091,2.752,1.851,0.791
72.0,0.922,0.694,0.62,0.091,2.752,1.851,0.791
72.25,0.922,0.694,0.62,0.09,2.718,1.82,0.78
72.5,0.922,0.694,0.618,0.09,2.752,1.851,0.791
72.75,0.922,0.694,0.618,0.09,2.683,1.79,0.769
73.0,0.922,0.694,0.618,0.09,2.683,1.79,0.769
73.25,0.921,0.694,0.618,0.089,2.718,1.82,0.78
73.5,0.922,0.694,0.617,0.09,2.683,1.79,0.769
73.75,0.922,0.694,0.617,0.089,2.683,1.79,0.769
74.0,0.922,0.694,0.618,0.09,2.683,1.79,0.769
74.25,0.922,0.694,0.617,0.089,2.683,1.79,0.769
74.5,0.922,0.694,0.617,0.089,2.649,1.76,0.758
74.75,0.922,0.694,0.616,0.09,2.615,1.731,0.747
75.0,0.922,0.694,0.615,0.089,2.615,1.731,0.747
75.25,0.922,0.694,0.615,0.089,2.615,1.731,0.747
75.5,0.922,0.694,0.615,0.09,2.615,1.731,0.747
75.75,0.921,0.694,0.615,0.089,2.615,1.731,0.747
76.0,0.922,0.694,0.615,0.089,2.615,1.731,0.747
76.25,0.922,0.694,0.614,0.089,2.649,1.76,0.758
76.5,0.922,0.694,0.614,0.089,2.649,1.76,0.758
76.75,0.922,0.694,0.614,0.089,2.649,1.76,0.758
77.0,0.922,0.694,0.613,0.089,2.683,1.79,0.769
77.25,0.921,0.694,0.613,0.088,2.615,1.731,0.747
77.5,0.922,0.694,0.613,0.088,2.581,1.701,0.736
77.75,0.921,0.694,0.612,0.089,2.615,1.731,0.747
78.0,0.921,0.694,0.613,0.088,2.547,1.672,0.725
78.25,0.921,0.694,0.612,0.089,2.547,1.672,0.725
78.5,0.921,0.694,0.61,0.088,2.547,1.672,0.725
78.75,0.921,0.694,0.61,0.088,2.547,1.672,0.725
79.0,0.92,0.693,0.61,0.088,2.547,1.672,0.725
79.25,0.921,0.694,0.609,0.087,2.513,1.643,0.714
79.5,0.921,0.693,0.608,0.087,2.513,1.643,0.714
79.75,0.921,0.694,0.609,0.087,2.547,1.672,0.725
80.0,0.921,0.693,0.608,0.087,2.547,1.672,0.725
80.25,0.921,0.694,0.608,0.087,2.581,1.701,0.736
80.5,0.921,0.693,0.609,0.087,2.547,1.672,0.725
80.75,0.921,0.694,0.607,0.087,2.581,1.701,0.736
81.0,0.921,0.693,0.607,0.087,2.581,1.701,0.736
81.25,0.921,0.693,0.606,0.087,2.547,1.672,0.725
81.5,0.921,0.693,0.606,0.087,2.547,1.672,0.725
81.75,0.921,0.694,0.606,0.087,2.513,1.643,0.714
82.0,0.921,0.694,0.605,0.087,2.513,1.643,0.714
82.25,0.921,0.694,0.605,0.087,2.513,1.643,0.714
82.5,0.921,0.694,0.604,0.087,2.547,1.672,0.725
82.75,0.921,0.694,0.604,0.087,2.547,1.672,0.725
83.0,0.921,0.693,0.604,0.087,2.547,1.672,0.725
83.25,0.921,0.694,0.604,0.087,2.547,1.672,0.725
83.5,0.921,0.694,0.604,0.087,2.547,1.672,0.725
83.75,0.921,0.693,0.602,0.086,2.547,1.672,0.725
84.0,0.919,0.694,0.602,0.086,2.513,1.643,0.714
84.25,0.919,0.693,0.601,0.085,2.513,1.643,0.714
84.5,0.92,0.693,0.601,0.086,2.48,1.615,0.703
84.75,0.92,0.693,0.6,0.086,2.48,1.615,0.703
85.0,0.919,0.694,0.599,0.085,2.446,1.586,0.692
85.25,0.919,0.693,0.599,0.086,2.446,1.586,0.692
85.5,0.92,0.693,0.599,0.085,2.446,1.586,0.692
85.75,0.92,0.693,0.598,0.085,2.446,1.586,0.692
86.0,0.919,0.693,0.598,0.085,2.446,1.586,0.692
86.25,0.919,0.693,0.597,0.085,2.446,1.586,0.692
86.5,0.919,0.693,0.598,0.085,2.413,1.558,0.682
86.75,0.919,0.694,0.597,0.084,2.446,1.586,0.692
87.0,0.919,0.693,0.596,0.084,2.38,1.53,0.671
87.25,0.919,0.693,0.596,0.084,2.38,1.53,0.671
87.5,0.919,0.693,0.596,0.084,2.38,1.53,0.671
87.75,0.919,0.693,0.595,0.084,2.38,1.53,0.671
88.0,0.919,0.693,0.594,0.084,2.38,1.53,0.671
88.25,0.919,0.693,0.594,0.084,2.38,1.53,0.671
88.5,0.918,0.693,0.593,0.083,2.38,1.53,0.671
88.75,0.919,0.693,0.592,0.084,2.38,1.53,0.671
89.0,0.919,0.693,0.591,0.084,2.38,1.53,0.671
89.25,0.919,0.693,0.59,0.084,2.446,1.586,0.692
89.5,0.919,0.694,0.59,0.083,2.413,1.558,0.682
89.75,0.919,0.693,0.589,0.084,2.38,1.53,0.671
90.0,0.919,0.693,0.59,0.083,2.38,1.53,0.671
90.25,0.919,0.693,0.589,0.083,2.38,1.53,0.671
90.5,0.918,0.693,0.588,0.083,2.38,1.53,0.671
90.75,0.919,0.693,0.588,0.083,2.38,1.53,0.671
91.0,0.918,0.693,0.588,0.083,2.347,1.502,0.66
91.25,0.918,0.693,0.588,0.083,2.38,1.53,0.671
91.5,0.918,0.693,0.586,0.083,2.38,1.53,0.671
91.75,0.918,0.693,0.586,0.083,2.38,1.53,0.671
92.0,0.918,0.693,0.586,0.083,2.413,1.558,0.682
92.25,0.918,0.693,0.585,0.082,2.413,1.558,0.682
92.5,0.918,0.693,0.585,0.083,2.413,1.558,0.682
92.75,0.918,0.693,0.583,0.082,2.446,1.586,0.692
93.0,0.918,0.693,0.583,0.082,2.446,1.586,0.692
93.25,0.918,0.693,0.582,0.082,2.446,1.586,0.692
93.5,0.918,0.693,0.582,0.082,2.446,1.586,0.692
93.75,0.918,0.693,0.582,0.082,2.413,1.558,0.682
94.0,0.918,0.693,0.582,0.081,2.413,1.558,0.682
94.25,0.918,0.693,0.581,0.081,2.413,1.558,0.682
94.5,0.919,0.693,0.581,0.081,2.413,1.558,0.682
94.75,0.918,0.693,0.58,0.082,2.413,1.558,0.682
95.0,0.918,0.692,0.58,0.081,2.413,1.558,0.682
95.25,0.918,0.693,0.58,0.081,2.413,1.558,0.682
95.5,0.918,0.693,0.58,0.081,2.413,1.558,0.682
95.75,0.918,0.693,0.578,0.081,2.413,1.558,0.682
96.0,0.918,0.693,0.578,0.081,2.38,1.53,0.671
96.25,0.918,0.692,0.578,0.081,2.38,1.53,0.671
96.5,0.918,0.693,0.577,0.081,2.38,1.53,0.671
96.75,0.918,0.692,0.577,0.081,2.38,1.53,0.671
97.0,0.918,0.693,0.576,0.081,2.38,1.53,0.671
97.25,0.918,0.693,0.576,0.08,2.347,1.502,0.66
97.5,0.918,0.693,0.576,0.08,2.347,1.502,0.66
97.75,0.918,0.693,0.576,0.08,2.347,1.502,0.66
98.0,0.919,0.693,0.576,0.081,2.347,1.502,0.66
98.25,0.917,0.692,0.574,0.08,2.347,1.502,0.66
98.5,0.917,0.693,0.574,0.08,2.347,1.502,0.66
98.75,0.918,0.693,0.573,0.08,2.347,1.502,0.66
99.0,0.918,0.693,0.573,0.08,2.347,1.502,0.66
99.25,0.917,0.693,0.573,0.08,2.347,1.502,0.66
99.5,0.918,0.693,0.572,0.08,2.314,1.475,0.65
99.75,0.918,0.692,0.572,0.081,2.347,1.502,0.66
100.0,0.918,0.693,0.572,0.081,2.347,1.502,0.66
100.25,0.918,0.693,0.571,0.08,2.38,1.53,0.671
100.5,0.918,0.693,0.571,0.081,2.347,1.502,0.66
100.75,0.917,0.692,0.57,0.08,2.38,1.53,0.671
101.0,0.917,0.692,0.569,0.08,2.38,1.53,0.671
101.25,0.918,0.692,0.567,0.08,2.347,1.502,0.66
101.5,0.918,0.692,0.567,0.08,2.314,1.475,0.65
101.75,0.917,0.692,0.567,0.08,2.347,1.502,0.66
102.0,0.918,0.692,0.567,0.08,2.347,1.502,0.66
102.25,0.918,0.692,0.567,0.079,2.38,1.53,0.671
102.5,0.918,0.692,0.567,0.079,2.413,1.558,0.682
102.75,0.917,0.692,0.566,0.08,2.446,1.586,0.692
103.0,0.919,0.693,0.565,0.08,2.547,1.672,0.725
103.25,0.919,0.692,0.565,0.079,2.446,1.586,0.692
103.5,0.918,0.692,0.565,0.08,2.547,1.672,0.725
103.75,0.919,0.692,0.564,0.079,2.38,1.53,0.671
104.0,0.917,0.692,0.564,0.08,2.347,1.502,0.66
104.25,0.918,0.692,0.564,0.08,2.314,1.475,0.65
104.5,0.917,0.692,0.564,0.08,2.314,1.475,0.65
104.75,0.918,0.692,0.564,0.08,2.314,1.475,0.65
105.0,0.917,0.692,0.562,0.079,2.281,1.447,0.64
105.25,0.917,0.692,0.562,0.079,2.314,1.475,0.65
105.5,0.917,0.692,0.562,0.079,2.281,1.447,0.64
105.75,0.917,0.692,0.562,0.079,2.347,1.502,0.66
106.0,0.917,0.692,0.561,0.079,2.314,1.475,0.65
106.25,0.917,0.692,0.561,0.079,2.347,1.502,0.66
106.5,0.917,0.692,0.56,0.079,2.347,1.502,0.66
106.75,0.918,0.693,0.56,0.079,2.347,1.502,0.66
107.0,0.918,0.692,0.56,0.079,2.347,1.502,0.66
107.25,0.917,0.692,0.559,0.078,2.347,1.502,0.66
107.5,0.917,0.692,0.558,0.079,2.347,1.502,0.66
107.75,0.917,0.692,0.558,0.078,2.347,1.502,0.66
108.0,0.917,0.693,0.558,0.078,2.314,1.475,0.65
