timestamp,NO2_GM,C2H5OH_GM,VOC_GM,CO_GM,CO_MiCS,C2H5OH_MiCS,VOC_MiCS
0.0,0.873,0.605,0.226,0.072,1.806,1.067,0.491
0.25,0.873,0.605,0.226,0.073,1.806,1.067,0.491
0.5,0.873,0.606,0.227,0.072,1.776,1.043,0.482
0.75,0.872,0.606,0.227,0.073,1.776,1.043,0.482
1.0,0.872,0.606,0.228,0.072,1.776,1.043,0.482
1.25,0.872,0.606,0.227,0.072,1.776,1.043,0.482
1.5,0.872,0.606,0.227,0.073,1.776,1.043,0.482
1.75,0.872,0.606,0.228,0.073,1.776,1.043,0.482
2.0,0.871,0.606,0.228,0.073,1.806,1.067,0.491
2.25,0.872,0.606,0.228,0.073,1.776,1.043,0.482
2.5,0.872,0.606,0.228,0.073,1.806,1.067,0.491
2.75,0.872,0.606,0.229,0.073,1.776,1.043,0.482
3.0,0.873,0.606,0.229,0.073,1.806,1.067,0.491
3.25,0.873,0.607,0.229,0.073,1.806,1.067,0.491
3.5,0.873,0.606,0.23,0.073,1.806,1.067,0.491
3.75,0.873,0.606,0.23,0.073,1.806,1.067,0.491
4.0,0.873,0.607,0.23,0.073,1.806,1.067,0.491
4.25,0.874,0.606,0.231,0.073,1.806,1.067,0.491
4.5,0.874,0.606,0.231,0.073,1.806,1.067,0.491
4.75,0.874,0.606,0.231,0.074,1.806,1.067,0.491
5.0,0.874,0.607,0.231,0.074,1.806,1.067,0.491
5.25,0.874,0.607,0.231,0.074,1.776,1.043,0.482
5.5,0.874,0.607,0.232,0.074,1.93,1.163,0.529
5.75,0.873,0.607,0.233,0.074,1.837,1.091,0.5
6.0,0.874,0.608,0.233,0.074,1.837,1.091,0.5
6.25,0.874,0.608,0.233,0.074,1.837,1.091,0.5
6.5,0.874,0.608,0.234,0.075,1.837,1.091,0.5
6.75,0.875,0.608,0.234,0.075,1.837,1.091,0.5
7.0,0.876,0.609,0.234,0.074,1.837,1.091,0.5
7.25,0.875,0.609,0.235,0.074,1.837,1.091,0.5
7.5,0.875,0.608,0.235,0.075,1.961,1.188,0.539
7.75,0.874,0.608,0.235,0.074,1.837,1.091,0.5
8.0,0.874,0.608,0.236,0.074,1.837,1.091,0.5
8.25,0.875,0.608,0.236,0.075,1.837,1.091,0.5
8.5,0.874,0.609,0.236,0.074,1.837,1.091,0.5
8.75,0.874,0.608,0.236,0.074,1.837,1.091,0.5
9.0,0.874,0.608,0.236,0.075,1.837,1.091,0.5
9.25,0.874,0.609,0.236,0.075,1.837,1.091,0.5
9.5,0.874,0.609,0.236,0.075,1.837,1.091,0.5
9.75,0.875,0.609,0.236,0.075,1.837,1.091,0.5
10.0,0.874,0.609,0.237,0.075,1.837,1.091,0.5
10.25,0.874,0.609,0.237,0.075,1.837,1.091,0.5
10.5,0.874,0.609,0.237,0.075,1.837,1.091,0.5
10.75,0.875,0.609,0.238,0.075,1.868,1.115,0.51
11.0,0.875,0.609,0.238,0.076,1.837,1.091,0.5
11.25,0.875,0.609,0.238,0.075,1.868,1.115,0.51
11.5,0.876,0.609,0.239,0.076,1.837,1.091,0.5
11.75,0.876,0.609,0.239,0.076,1.837,1.091,0.5
12.0,0.875,0.609,0.238,0.076,1.868,1.115,0.51
12.25,0.876,0.609,0.239,0.076,1.868,1.115,0.51
12.5,0.876,0.609,0.239,0.076,1.868,1.115,0.51
12.75,0.877,0.609,0.24,0.077,1.868,1.115,0.51
13.0,0.877,0.609,0.24,0.076,1.868,1.115,0.51
13.25,0.877,0.61,0.24,0.076,1.868,1.115,0.51
13.5,0.876,0.609,0.24,0.076,1.868,1.115,0.51
13.75,0.877,0.61,0.24,0.076,1.868,1.115,0.51
14.0,0.877,0.61,0.241,0.076,1.776,1.043,0.482
14.25,0.877,0.61,0.241,0.076,1.868,1.115,0.51
14.5,0.876,0.61,0.241,0.076,1.868,1.115,0.51
14.75,0.876,0.61,0.241,0.076,1.868,1.115,0.51
15.0,0.876,0.61,0.242,0.076,1.868,1.115,0.51
15.25,0.875,0.61,0.242,0.077,1.868,1.115,0.51
15.5,0.876,0.61,0.242,0.077,1.868,1.115,0.51
15.75,0.876,0.61,0.242,0.077,1.868,1.115,0.51
16.0,0.876,0.61,0.243,0.077,1.868,1.115,0.51
16.25,0.877,0.61,0.243,0.077,1.868,1.115,0.51
16.5,0.877,0.61,0.244,0.077,1.868,1.115,0.51
16.75,0.876,0.61,0.244,0.077,1.868,1.115,0.51
17.0,0.877,0.61,0.244,0.077,1.868,1.115,0.51
17.25,0.876,0.61,0.244,0.077,1.868,1.115,0.51
17.5,0.877,0.61,0.244,0.077,1.868,1.115,0.51
17.75,0.877,0.61,0.244,0.077,1.868,1.115,0.51
18.0,0.876,0.61,0.245,0.078,1.992,1.213,0.549
18.25,0.877,0.61,0.246,0.077,1.868,1.115,0.51
18.5,0.877,0.611,0.246,0.077,1.868,1.115,0.51
18.75,0.877,0.61,0.246,0.077,1.868,1.115,0.51
19.0,0.877,0.61,0.246,0.078,1.868,1.115,0.51
19.25,0.877,0.611,0.246,0.078,1.868,1.115,0.51
19.5,0.877,0.61,0.246,0.077,1.868,1.115,0.51
19.75,0.877,0.611,0.246,0.077,1.899,1.139,0.52
20.0,0.877,0.612,0.246,0.077,1.899,1.139,0.52
20.25,0.876,0.61,0.246,0.077,1.868,1.115,0.51
20.5,0.876,0.61,0.246,0.077,1.899,1.139,0.52
20.75,0.877,0.611,0.247,0.077,1.868,1.115,0.51
21.0,0.877,0.611,0.247,0.078,1.868,1.115,0.51
21.25,0.876,0.611,0.247,0.078,1.899,1.139,0.52
21.5,0.877,0.611,0.248,0.077,1.868,1.115,0.51
21.75,0.877,0.61,0.248,0.077,1.868,1.115,0.51
22.0,0.877,0.612,0.248,0.078,1.868,1.115,0.51
22.25,0.878,0.611,0.249,0.077,1.837,1.091,0.5
22.5,0.877,0.612,0.249,0.078,1.806,1.067,0.491
22.75,0.878,0.612,0.249,0.078,1.806,1.067,0.491
23.0,0.878,0.611,0.25,0.078,1.776,1.043,0.482
23.25,0.879,0.611,0.25,0.077,1.776,1.043,0.482
23.5,0.878,0.612,0.25,0.078,1.806,1.067,0.491
23.75,0.878,0.612,0.25,0.077,1.837,1.091,0.5
24.0,0.878,0.612,0.25,0.077,1.776,1.043,0.482
24.25,0.878,0.611,0.25,0.076,1.776,1.043,0.482
