timestamp,NO2_GM,C2H5OH_GM,VOC_GM,CO_GM,CO_MiCS,C2H5OH_MiCS,VOC_MiCS
0.0,0.956,0.693,0.364,0.068,1.899,1.139,0.52
0.25,0.955,0.693,0.364,0.068,1.899,1.139,0.52
0.5,0.957,0.693,0.366,0.068,1.93,1.163,0.529
0.75,0.956,0.693,0.366,0.069,1.961,1.188,0.539
1.0,0.957,0.693,0.367,0.069,1.93,1.163,0.529
1.25,0.957,0.693,0.367,0.07,1.961,1.188,0.539
1.5,0.957,0.693,0.369,0.07,1.961,1.188,0.539
1.75,0.956,0.692,0.37,0.07,1.961,1.188,0.539
2.0,0.956,0.693,0.372,0.07,1.992,1.213,0.549
2.25,0.957,0.693,0.372,0.07,1.992,1.213,0.549
2.5,0.957,0.693,0.372,0.07,1.992,1.213,0.549
2.75,0.957,0.693,0.373,0.071,1.992,1.213,0.549
3.0,0.955,0.692,0.373,0.071,1.992,1.213,0.549
3.25,0.957,0.693,0.374,0.071,2.024,1.238,0.558
3.5,0.957,0.693,0.375,0.071,2.024,1.238,0.558
3.75,0.956,0.693,0.375,0.071,2.024,1.238,0.558
4.0,0.957,0.693,0.378,0.07,2.024,1.238,0.558
4.25,0.957,0.693,0.378,0.072,2.024,1.238,0.558
4.5,0.956,0.693,0.378,0.071,2.024,1.238,0.558
4.75,0.957,0.693,0.38,0.071,2.056,1.263,0.568
5.0,0.957,0.693,0.38,0.071,2.056,1.263,0.568
5.25,0.957,0.693,0.381,0.072,2.056,1.263,0.568
5.5,0.957,0.693,0.382,0.072,2.056,1.263,0.568
5.75,0.957,0.693,0.384,0.071,2.087,1.289,0.578
6.0,0.957,0.693,0.384,0.072,2.056,1.263,0.568
6.25,0.957,0.694,0.384,0.072,2.056,1.263,0.568
6.5,0.957,0.693,0.385,0.072,2.056,1.263,0.568
6.75,0.958,0.693,0.385,0.072,2.087,1.289,0.578
7.0,0.957,0.694,0.386,0.072,2.056,1.263,0.568
7.25,0.957,0.693,0.386,0.072,2.087,1.289,0.578
7.5,0.957,0.693,0.388,0.073,2.087,1.289,0.578
7.75,0.958,0.694,0.389,0.073,2.087,1.289,0.578
8.0,0.958,0.694,0.389,0.073,2.087,1.289,0.578
